map_id,total_reward,num_steps,goal_reached,collision_rate,at_fault_collision_rate,offroad_rate,final_goal_distance,avg_planning_time_ms,total_time_s,mean_speed_mps,score_comfort,score_l_align,score_l_center,r_collision,r_offroad,r_goal,r_jerk_legacy,r_velocity,r_comfort,r_l_align,r_l_center,r_timestep,r_reverse,r_speed_limit,raw_collision,raw_offroad,raw_goal,raw_jerk_legacy,raw_velocity,raw_comfort,raw_l_align,raw_l_center,raw_timestep,raw_reverse,raw_speed_limit
132,1.00,65,True,0.0%,0.0%,0.0%,0.01,0.8,5.87,7.985,0.9897,0.9231,0.8740,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0004,-0.0003,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,-2.2277,+1.0492,+6.5000,+0.0000,+0.0000
134,0.00,1,False,0.0%,0.0%,0.0%,inf,0.9,4.75,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
136,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,4.87,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
140,-0.40,62,True,0.0%,0.0%,0.0%,0.02,0.8,5.92,10.999,0.8280,0.8871,0.6630,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0003,-0.0009,+0.0000,+0.0000,-1.4000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+32.0000,-1.5514,+3.7279,+6.2000,+0.0000,+14.0000
141,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.82,0.000,0.6667,1.0000,0.7300,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0492,+0.1000,+0.0000,+0.0000
142,-0.70,67,True,0.0%,0.0%,0.0%,0.01,0.8,5.59,11.078,0.9900,0.9552,0.9577,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,-0.0000,+0.0000,+0.0000,-1.7000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,-0.7823,+0.0537,+6.7000,+0.0000,+17.0000
143,-3.10,85,True,0.0%,0.0%,0.0%,0.02,0.8,6.47,15.289,0.9569,0.8471,0.7157,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0002,-0.0011,+0.0000,+0.0000,-4.1000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+11.0000,-1.3092,+4.3568,+8.5000,+0.0000,+41.0000
148,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.15,0.000,0.6667,1.0000,0.8579,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0222,+0.1000,+0.0000,+0.0000
149,-0.60,87,True,0.0%,0.0%,0.0%,0.01,0.9,5.66,12.673,0.8429,1.0000,0.5713,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0018,+0.0000,+0.0000,-1.6000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+41.0000,+0.0213,+7.1127,+8.7000,+0.0000,+16.0000
150,-0.30,87,True,0.0%,0.0%,0.0%,0.02,0.7,5.66,12.472,0.9004,0.9885,0.8642,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0004,+0.0000,+0.0000,-1.3000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+26.0000,+0.0213,+1.7927,+8.7000,+0.0000,+13.0000
151,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.76,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.0000,+0.0000
153,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.62,0.000,0.3333,1.0000,0.9692,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0002,-0.0016,+0.1000,+0.0000,+0.0000
155,1.00,1,True,0.0%,0.0%,0.0%,inf,1.3,5.16,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.0000,+0.0000
156,1.00,87,True,0.0%,0.0%,0.0%,0.01,0.7,5.80,9.592,0.9579,0.7816,0.6523,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0003,-0.0013,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+11.0000,-1.3249,+5.3412,+8.7000,+0.0000,+0.0000
157,0.00,1,False,0.0%,0.0%,0.0%,inf,1.0,4.52,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
158,1.00,6,True,0.0%,0.0%,0.0%,0.02,0.7,4.74,13.156,0.9444,1.0000,0.6725,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0015,+0.3672,+0.6000,+0.0000,+0.0000
159,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,5.34,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
160,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.80,0.000,0.3333,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,-0.1403,+0.0000,+0.1000,+0.1000,+0.0000
161,1.00,2,True,0.0%,0.0%,0.0%,0.01,1.2,4.97,9.861,0.6667,1.0000,0.7010,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0005,+0.1105,+0.2000,+0.0000,+0.0000
162,-0.10,88,True,0.0%,0.0%,0.0%,0.01,0.8,6.16,10.635,0.9735,0.9886,0.9643,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,-1.1000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+7.0000,-0.7023,-0.0484,+8.8000,+0.0000,+11.0000
163,1.00,19,True,0.0%,0.0%,0.0%,0.01,0.7,4.95,10.740,0.9825,1.0000,0.9343,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0047,+0.1114,+1.9000,+0.0000,+0.0000
165,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.59,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.0000,+0.0000
167,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,4.91,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1136,+0.0000,+0.1000,+0.0000,+0.0000
168,-5.70,77,False,0.0%,0.0%,100.0%,0.12,0.8,5.97,16.396,0.7619,0.6623,0.6304,+0.0000,-0.2000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,-0.0011,+0.0000,+0.0000,-5.5000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+55.0000,-1.3376,+4.5551,+7.7000,+0.0000,+55.0000
172,-0.00,90,False,0.0%,0.0%,0.0%,0.18,0.7,5.38,2.697,0.9407,0.8000,0.7356,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0011,+0.0000,-0.0019,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+16.0000,+0.0197,+4.3024,+9.0000,+3.7000,+0.0000
173,1.00,40,True,0.0%,0.0%,0.0%,0.01,0.7,6.05,11.002,0.9917,0.8750,0.9134,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.0164,+0.4045,+4.0000,+0.0000,+0.0000
174,-0.70,21,True,0.0%,0.0%,0.0%,0.01,1.0,5.02,15.508,0.8889,1.0000,0.5196,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0005,+0.0000,+0.0000,-1.7000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+7.0000,+0.0051,+1.9496,+2.1000,+0.0000,+17.0000
175,-2.60,90,False,0.0%,0.0%,0.0%,0.16,0.7,5.22,13.226,0.8333,0.8222,0.1024,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0017,-0.0020,+0.0000,+0.0000,-2.6000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+45.0000,-9.6977,+7.8732,+9.0000,+0.0000,+26.0000
178,-6.90,90,False,0.0%,0.0%,0.0%,0.14,0.8,6.28,17.608,0.8852,0.9778,0.5483,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0019,+0.0000,+0.0000,-6.9000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+31.0000,+0.0218,+7.7704,+9.0000,+0.0000,+69.0000
179,-0.20,90,False,0.0%,0.0%,0.0%,0.23,1.1,8.12,10.909,0.9667,0.7556,0.7763,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0006,-0.0008,+0.0000,+0.0000,-0.2000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+9.0000,-3.4251,+3.3372,+9.0000,+0.0000,+2.0000
180,-3.50,45,True,0.0%,0.0%,0.0%,0.01,0.8,5.45,17.765,0.9852,0.9333,0.7534,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0005,+0.0000,+0.0000,-4.5000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0106,+1.8889,+4.5000,+0.0000,+45.0000
181,1.00,1,True,0.0%,0.0%,0.0%,inf,1.7,5.14,0.000,1.0000,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.2962,+0.0000,+0.0000,+0.0000
183,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.74,0.000,0.6667,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.2801,+0.1000,+0.0000,+0.0000
185,-0.50,89,True,0.0%,0.0%,0.0%,0.01,0.6,5.53,13.790,0.9139,1.0000,0.8895,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0003,+0.0000,+0.0000,-1.5000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+23.0000,+0.0221,+1.3730,+8.9000,+0.0000,+15.0000
186,-1.20,22,True,0.0%,0.0%,0.0%,0.01,0.8,4.85,19.990,0.9394,1.0000,0.9257,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,-2.2000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+4.0000,+0.0055,+0.1699,+2.2000,+0.0000,+22.0000
187,-0.90,79,True,0.0%,0.0%,0.0%,0.02,0.8,6.21,13.356,0.8397,0.9494,0.5853,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,-0.0015,+0.0000,+0.0000,-1.9000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+38.0000,-0.4436,+6.1826,+7.9000,+0.0000,+19.0000
188,0.90,63,True,0.0%,0.0%,0.0%,0.02,0.7,5.03,10.706,0.9577,0.8889,0.7750,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0006,-0.0006,+0.0000,+0.0000,-0.1000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+8.0000,-3.3144,+2.3588,+6.3000,+0.0000,+1.0000
189,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.73,0.283,0.6667,1.0000,0.9252,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0079,+0.1000,+0.0000,+0.0000
191,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.74,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.1000,+0.0000
192,-2.20,75,True,0.0%,0.0%,0.0%,0.01,0.8,5.33,14.095,0.9467,0.9467,0.7366,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0009,+0.0000,+0.0000,-3.2000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+12.0000,+0.0180,+3.4521,+7.5000,+0.0000,+32.0000
194,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,4.77,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.0000,+0.0000
196,-0.00,90,False,0.0%,0.0%,0.0%,0.10,1.1,7.29,3.374,0.8889,1.0000,0.6988,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0012,+0.0000,-0.0017,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+30.0000,+0.0222,+4.9847,+9.0000,+3.3000,+0.0000
197,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.23,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.0000,+0.0000
199,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.16,0.000,0.6667,1.0000,0.9912,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,-0.0063,+0.1000,+0.0000,+0.0000
200,-0.00,90,False,0.0%,0.0%,0.0%,0.13,0.9,6.62,3.208,0.9741,0.9889,0.9303,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+7.0000,-0.0355,+0.5910,+9.0000,+0.0000,+0.0000
201,-0.00,90,False,0.0%,0.0%,0.0%,0.10,0.9,6.20,3.307,0.9037,1.0000,0.9194,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+26.0000,+0.0217,+0.8093,+9.0000,+0.0000,+0.0000
202,0.00,90,False,0.0%,0.0%,0.0%,0.24,0.7,6.70,0.885,1.0000,1.0000,0.9735,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0224,-0.2274,+9.0000,+0.0000,+0.0000
203,1.00,1,True,0.0%,0.0%,0.0%,inf,0.8,4.68,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.1000,+0.0000
206,-0.00,90,False,0.0%,0.0%,0.0%,0.20,1.4,6.94,2.643,0.8704,1.0000,0.8811,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0004,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+35.0000,+0.0222,+1.5462,+9.0000,+0.0000,+0.0000
207,-2.90,73,True,0.0%,0.0%,0.0%,0.01,1.0,6.38,15.128,0.9909,0.8904,0.8781,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0005,-0.0003,+0.0000,+0.0000,-3.9000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,-2.9990,+1.2174,+7.3000,+0.0000,+39.0000
210,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.80,0.000,0.6667,1.0000,0.9842,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,-0.0048,+0.1000,+0.0000,+0.0000
212,-1.80,79,True,0.0%,0.0%,0.0%,0.01,0.9,5.87,13.677,0.9578,0.9620,0.8022,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,-0.0007,+0.0000,+0.0000,-2.8000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+10.0000,-0.4193,+2.6533,+7.9000,+0.0000,+28.0000
213,0.00,1,False,0.0%,0.0%,0.0%,inf,1.0,5.15,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
214,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.64,0.000,0.3333,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,-0.1403,+0.0000,+0.1000,+0.1000,+0.0000
215,-0.00,90,False,0.0%,0.0%,0.0%,0.20,0.7,6.08,4.683,0.9556,0.9889,0.7793,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0009,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+12.0000,+0.0221,+3.4857,+9.0000,+0.0000,+0.0000
220,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,4.83,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.1000,+0.0000
222,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.52,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1270,+0.0000,+0.1000,+0.0000,+0.0000
223,-0.00,90,False,0.0%,0.0%,0.0%,0.30,0.8,5.59,0.872,0.9852,0.4000,0.5463,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0012,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+4.0000,+0.0093,+4.6703,+9.0000,+0.0000,+0.0000
226,-0.00,90,False,0.0%,0.0%,0.0%,0.11,0.6,5.62,7.756,0.9556,0.7556,0.7784,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0014,-0.0008,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+12.0000,-7.2113,+3.0671,+9.0000,+0.0000,+0.0000
227,-1.00,81,True,0.0%,0.0%,0.0%,0.01,0.6,5.90,12.115,0.9671,0.9136,0.7775,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0002,-0.0008,+0.0000,+0.0000,-2.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+8.0000,-1.5093,+3.0466,+8.1000,+0.0000,+20.0000
228,1.00,11,True,0.0%,0.0%,0.0%,0.01,0.7,4.96,1.694,0.6970,1.0000,0.9778,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+10.0000,+0.0027,-0.0379,+1.1000,+0.0000,+0.0000
231,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.76,0.000,0.6667,1.0000,0.8335,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0274,+0.1000,+0.0000,+0.0000
232,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.37,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1136,+0.0000,+0.1000,+0.0000,+0.0000
235,1.00,17,True,0.0%,0.0%,0.0%,0.01,1.0,6.16,2.896,0.8039,0.7647,0.8743,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+10.0000,+0.0039,+0.3173,+1.7000,+0.0000,+0.0000
241,-1.90,82,True,0.0%,0.0%,0.0%,0.01,0.8,5.68,14.675,0.9756,0.9878,0.9078,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,+0.0000,+0.0000,-2.9000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+6.0000,+0.0201,+0.9327,+8.2000,+0.0000,+29.0000
242,-0.00,90,False,0.0%,0.0%,0.0%,0.06,1.1,6.19,7.778,0.9000,0.9333,0.8801,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,-0.0004,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+27.0000,-1.0297,+1.5237,+9.0000,+0.0000,+0.0000
244,1.00,1,True,0.0%,0.0%,0.0%,inf,1.4,5.16,0.000,0.6667,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.2729,+0.1000,+0.0000,+0.0000
246,0.00,1,False,0.0%,0.0%,0.0%,inf,1.0,5.45,0.560,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
248,-0.50,90,False,0.0%,0.0%,0.0%,0.03,0.8,5.88,9.765,0.9370,0.7000,0.6512,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0016,-0.0012,+0.0000,+0.0000,-0.5000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+17.0000,-9.5970,+4.8184,+9.0000,+0.0000,+5.0000
253,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.79,0.000,0.6667,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.1136,+0.0000,+0.1000,+0.0000,+0.0000
255,0.20,29,True,0.0%,0.0%,0.0%,0.02,0.8,4.85,13.989,0.9770,1.0000,0.9436,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0000,+0.0000,+0.0000,-0.8000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0072,+0.1132,+2.9000,+0.0000,+8.0000
257,1.00,40,True,0.0%,0.0%,0.0%,0.01,0.6,4.81,8.897,0.9750,1.0000,0.8633,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0098,+0.8371,+4.0000,+0.0000,+0.0000
259,1.00,74,True,0.0%,0.0%,0.0%,0.01,0.7,5.42,7.517,0.9820,0.9865,0.5412,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0016,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+4.0000,+0.0176,+6.5154,+7.4000,+0.0000,+0.0000
