map_id,total_reward,num_steps,goal_reached,collision_rate,at_fault_collision_rate,offroad_rate,final_goal_distance,avg_planning_time_ms,total_time_s,mean_speed_mps,score_comfort,score_l_align,score_l_center,r_collision,r_offroad,r_goal,r_jerk_legacy,r_velocity,r_comfort,r_l_align,r_l_center,r_timestep,r_reverse,r_speed_limit,raw_collision,raw_offroad,raw_goal,raw_jerk_legacy,raw_velocity,raw_comfort,raw_l_align,raw_l_center,raw_timestep,raw_reverse,raw_speed_limit
132,0.81,90,True,0.0%,0.0%,0.0%,0.01,0.8,6.17,5.845,0.9963,0.8778,0.8564,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,-0.0460,-0.0438,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-1.8409,+5.8445,+9.0000,+0.0000,+0.0000
134,0.00,1,False,0.0%,0.0%,0.0%,inf,1.2,5.48,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
136,0.00,1,False,0.0%,0.0%,0.0%,inf,0.9,5.03,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
140,-0.61,90,False,0.0%,0.0%,0.0%,0.13,1.0,6.75,4.828,0.9815,0.7111,0.8884,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,-0.0790,-0.0318,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+5.0000,-3.1601,+4.2409,+9.0000,+0.0000,+0.0000
141,1.00,1,True,0.0%,0.0%,0.0%,inf,1.4,5.40,0.000,1.0000,1.0000,0.7287,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,-0.0036,+0.0000,+0.0000,+0.0000
142,-0.03,90,False,0.0%,0.0%,0.0%,0.25,0.9,6.61,3.023,1.0000,0.9778,0.9743,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0024,-0.0260,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0941,+3.4700,+9.0000,+0.0000,+0.0000
143,-0.45,90,False,0.0%,0.0%,0.0%,0.33,1.0,7.21,7.479,0.9852,0.8444,0.8032,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.4000,-0.0240,-0.0216,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+4.0000,-0.9599,+2.8835,+9.0000,+0.0000,+0.0000
148,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.60,0.000,1.0000,1.0000,0.8579,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0006,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0747,+0.0000,+0.0000,+0.0000
149,-0.11,90,False,0.0%,0.0%,0.0%,0.06,1.0,5.76,10.964,0.9963,1.0000,0.8375,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,+0.0006,-0.0075,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0224,+0.9962,+9.0000,+0.0000,+0.0000
150,-0.87,90,False,0.0%,0.0%,0.0%,0.12,0.6,6.21,9.666,0.9704,1.0000,0.4955,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.8000,+0.0005,-0.0732,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+8.0000,+0.0218,+9.7659,+9.0000,+0.0000,+0.0000
151,1.00,1,True,0.0%,0.0%,0.0%,inf,1.4,5.29,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
153,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.84,0.000,1.0000,1.0000,0.9678,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0004,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0518,+0.0000,+0.0000,+0.0000
155,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,4.67,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
156,-0.37,90,False,0.0%,0.0%,0.0%,0.05,0.7,6.80,8.381,0.9889,0.8000,0.6332,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,-0.0513,-0.0189,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,-2.0520,+2.5211,+9.0000,+0.0000,+0.0000
157,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,4.71,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
158,0.90,7,True,0.0%,0.0%,0.0%,0.01,1.0,5.13,12.424,0.9524,1.0000,0.6712,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,+0.0000,-0.0005,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0017,+0.0609,+0.7000,+0.0000,+0.0000
159,0.00,1,False,0.0%,0.0%,0.0%,inf,0.9,5.21,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
160,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.84,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
161,0.80,3,True,0.0%,0.0%,0.0%,0.01,1.2,5.56,9.661,0.7778,1.0000,0.6934,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0007,+0.0119,+0.3000,+0.0000,+0.0000
162,-0.33,90,False,0.0%,0.0%,0.0%,0.13,1.0,6.20,7.727,0.9889,0.9778,0.9652,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,+0.0004,-0.0348,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0175,+4.6408,+9.0000,+0.0000,+0.0000
163,0.89,26,True,0.0%,0.0%,0.0%,0.01,0.9,5.35,7.880,0.9872,1.0000,0.9289,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,+0.0002,-0.0058,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0064,+0.7793,+2.6000,+0.0000,+0.0000
165,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.82,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
167,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.55,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
168,-1.43,90,False,0.0%,0.0%,0.0%,0.04,1.0,5.90,11.275,0.9481,0.8556,0.7915,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.4000,+0.0005,-0.0265,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+14.0000,+0.0207,+3.5378,+9.0000,+0.0000,+0.0000
172,-0.26,90,False,0.0%,0.0%,0.0%,0.18,0.8,5.23,3.168,0.9926,0.9000,0.8026,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,+0.0001,-0.0341,+0.0000,-0.0233,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0032,+4.5411,+9.0000,+3.1000,+0.0000
173,0.88,56,True,0.0%,0.0%,0.0%,0.01,0.8,6.02,7.859,0.9940,0.8750,0.9099,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,-0.0102,-0.0148,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.4066,+1.9758,+5.6000,+0.0000,+0.0000
174,0.78,25,True,0.0%,0.0%,0.0%,0.01,1.0,5.26,12.747,0.9733,1.0000,0.6781,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0001,-0.0180,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0060,+2.4024,+2.5000,+0.0000,+0.0000
175,-3.32,25,False,0.0%,0.0%,100.0%,0.37,0.7,5.70,6.423,0.9600,0.0000,0.5297,+0.0000,-3.0000,+0.0000,+0.0000,+0.0000,-0.3000,+0.0001,-0.0171,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0038,+2.2821,+2.5000,+0.0000,+0.0000
178,-3.26,59,False,0.0%,0.0%,100.0%,0.40,0.9,5.26,9.152,0.9887,0.9492,0.6401,+0.0000,-3.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0250,-0.0339,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+2.0000,-1.0018,+4.5147,+5.9000,+0.0000,+0.0000
179,-0.43,90,False,0.0%,0.0%,0.0%,0.44,1.0,7.93,6.328,0.9889,0.7889,0.8192,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,-0.0811,-0.0472,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,-3.2459,+6.2889,+9.0000,+0.0000,+0.0000
180,0.86,87,True,0.0%,0.0%,0.0%,0.01,0.8,6.23,9.253,0.9962,0.9080,0.7365,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,-0.0321,-0.0033,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-1.2836,+0.4336,+8.7000,+0.0000,+0.0000
181,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.06,0.000,1.0000,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0018,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.2459,+0.0000,+0.0000,+0.0000
183,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,5.11,0.000,1.0000,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0017,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.2298,+0.0000,+0.0000,+0.0000
185,-1.45,90,False,0.0%,0.0%,0.0%,0.13,0.7,6.10,10.909,0.9481,1.0000,0.8055,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.4000,+0.0006,-0.0507,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+14.0000,+0.0222,+6.7628,+9.0000,+0.0000,+0.0000
186,-1.81,25,True,0.0%,0.0%,0.0%,0.01,0.5,5.15,17.379,0.9600,1.0000,0.9262,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.3000,+0.0002,-0.0109,+0.0000,+0.0000,-2.5000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0062,+1.4573,+2.5000,+0.0000,+25.0000
187,-4.37,24,False,100.0%,100.0%,0.0%,0.38,0.8,5.10,13.698,1.0000,1.0000,0.8350,-4.3698,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0001,-0.0038,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0059,+0.5047,+2.4000,+0.0000,+0.0000
188,-0.60,90,False,0.0%,0.0%,0.0%,0.06,0.7,5.75,6.517,0.9815,0.8667,0.7122,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,-0.0679,-0.0290,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+5.0000,-2.7154,+3.8724,+9.0000,+0.0000,+0.0000
189,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.02,0.283,1.0000,1.0000,0.9256,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0293,+0.1000,+0.0000,+0.0000
191,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.31,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
192,-0.02,90,False,0.0%,0.0%,0.0%,0.13,0.7,5.55,9.121,1.0000,0.9111,0.7194,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0005,-0.0210,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0213,+2.7973,+9.0000,+0.0000,+0.0000
194,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.75,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
196,-0.32,90,False,0.0%,0.0%,0.0%,0.26,1.0,6.59,0.095,0.9926,1.0000,0.8674,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,+0.0006,-0.0491,+0.0000,-0.0675,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0225,+6.5407,+9.0000,+9.0000,+0.0000
197,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.97,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
199,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.81,0.000,1.0000,1.0000,0.9889,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0003,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0427,+0.0000,+0.0000,+0.0000
200,-0.24,90,False,0.0%,0.0%,0.0%,0.27,1.0,6.79,0.294,0.9926,1.0000,0.9433,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,+0.0006,-0.0384,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0225,+5.1194,+9.0000,+0.0000,+0.0000
201,-3.56,24,False,100.0%,100.0%,0.0%,0.21,1.0,5.12,3.476,0.9722,1.0000,0.7975,-3.3476,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,+0.0001,-0.0157,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0060,+2.0921,+2.4000,+0.0000,+0.0000
202,-0.03,90,False,0.0%,0.0%,0.0%,0.24,0.8,6.48,0.885,1.0000,1.0000,0.9735,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0006,-0.0341,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0224,+4.5495,+9.0000,+0.0000,+0.0000
203,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.95,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
206,-0.03,90,False,0.0%,0.0%,0.0%,0.31,1.3,7.69,0.370,1.0000,1.0000,0.9652,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0006,-0.0353,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0222,+4.7073,+9.0000,+0.0000,+0.0000
207,-0.20,90,False,0.0%,0.0%,0.0%,0.10,1.1,6.09,10.222,0.9963,0.9000,0.8762,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,-0.0574,-0.0436,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,-2.2955,+5.8112,+9.0000,+0.0000,+0.0000
210,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.39,0.000,1.0000,1.0000,0.9846,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0003,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0418,+0.0000,+0.0000,+0.0000
212,-0.32,90,False,0.0%,0.0%,0.0%,0.27,1.0,6.21,6.224,0.9889,0.9667,0.8279,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,-0.0105,-0.0125,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,-0.4215,+1.6674,+9.0000,+0.0000,+0.0000
213,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,5.08,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
214,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,5.32,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
215,-0.01,90,False,0.0%,0.0%,0.0%,0.35,0.9,7.32,1.419,1.0000,1.0000,0.8298,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0006,-0.0060,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0223,+0.8022,+9.0000,+0.0000,+0.0000
220,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.11,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
222,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.85,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
223,-0.31,90,False,0.0%,0.0%,0.0%,0.30,1.0,6.41,2.376,0.9926,0.3889,0.6982,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0721,-0.0409,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.8837,+5.4593,+9.0000,+0.0000,+0.0000
226,-0.39,90,False,0.0%,0.0%,0.0%,0.26,0.8,6.22,4.426,0.9926,0.6444,0.8649,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.1606,-0.0338,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-6.4233,+4.5060,+9.0000,+0.0000,+0.0000
227,-0.28,90,False,0.0%,0.0%,0.0%,0.19,0.7,6.69,6.916,0.9926,0.8444,0.9057,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0465,-0.0357,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-1.8581,+4.7664,+9.0000,+0.0000,+0.0000
228,-0.03,90,False,0.0%,0.0%,0.0%,0.02,0.7,5.38,0.045,1.0000,1.0000,0.9903,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0006,-0.0290,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0221,+3.8662,+9.0000,+0.0000,+0.0000
231,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.28,0.000,1.0000,1.0000,0.8329,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0096,+0.0000,+0.0000,+0.0000
232,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.97,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
235,-0.04,90,False,0.0%,0.0%,0.0%,0.02,0.9,6.47,0.337,1.0000,1.0000,0.9299,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0005,-0.0384,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0204,+5.1253,+9.0000,+0.0000,+0.0000
241,-0.34,90,False,0.0%,0.0%,0.0%,0.07,0.9,6.35,11.867,0.9889,0.9778,0.9048,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,+0.0005,-0.0415,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0220,+5.5399,+9.0000,+0.0000,+0.0000
242,-0.26,90,False,0.0%,0.0%,0.0%,0.23,1.0,6.42,3.956,0.9926,0.7444,0.7315,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0515,-0.0068,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.0594,+0.9078,+9.0000,+0.0000,+0.0000
244,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.33,0.000,1.0000,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0017,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.2226,+0.0000,+0.0000,+0.0000
246,0.00,1,False,0.0%,0.0%,0.0%,inf,0.9,5.04,0.560,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
248,-0.38,90,False,0.0%,0.0%,0.0%,0.25,1.0,6.01,4.825,0.9926,0.6556,0.7348,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.1402,-0.0442,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-5.6098,+5.8965,+9.0000,+0.0000,+0.0000
253,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,5.44,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
255,0.79,44,True,0.0%,0.0%,0.0%,0.01,0.7,5.00,9.397,0.9848,1.0000,0.9415,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0003,-0.0108,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0110,+1.4377,+4.4000,+0.0000,+0.0000
257,0.67,50,True,0.0%,0.0%,0.0%,0.01,0.5,5.57,7.106,0.9800,1.0000,0.8411,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.3000,+0.0003,-0.0277,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0123,+3.6964,+5.0000,+0.0000,+0.0000
259,0.82,87,True,0.0%,0.0%,0.0%,0.01,0.8,5.59,6.463,0.9962,0.9885,0.4339,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,+0.0005,-0.0791,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0209,+10.5417,+8.7000,+0.0000,+0.0000
