map_id,total_reward,num_steps,goal_reached,collision_rate,at_fault_collision_rate,offroad_rate,final_goal_distance,avg_planning_time_ms,total_time_s,mean_speed_mps,score_comfort,score_l_align,score_l_center,r_collision,r_offroad,r_goal,r_jerk_legacy,r_velocity,r_comfort,r_l_align,r_l_center,r_timestep,r_reverse,r_speed_limit,raw_collision,raw_offroad,raw_goal,raw_jerk_legacy,raw_velocity,raw_comfort,raw_l_align,raw_l_center,raw_timestep,raw_reverse,raw_speed_limit
132,-1.14,70,False,100.0%,100.0%,0.0%,0.07,43.8,3.83,5.863,0.9714,1.0000,0.9952,-1.1442,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+6.0000,+0.0175,-0.5042,+7.0000,+0.0000,+0.0000
134,0.00,1,False,0.0%,0.0%,0.0%,inf,14.9,0.19,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
136,0.00,1,False,0.0%,0.0%,0.0%,inf,20.6,0.26,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
140,1.00,70,True,0.0%,0.0%,0.0%,0.01,35.1,3.33,9.805,0.9952,1.0000,0.9960,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0175,-0.5163,+7.0000,+0.0000,+0.0000
141,1.00,1,True,0.0%,0.0%,0.0%,inf,18.7,0.21,0.000,0.6667,0.0000,0.7250,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0503,+0.1000,+0.0000,+0.0000
142,0.00,90,False,0.0%,0.0%,0.0%,0.05,28.5,3.72,7.220,0.9852,1.0000,0.9994,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+4.0000,+0.0225,-0.7294,+9.0000,+0.0000,+0.0000
143,-4.80,90,False,0.0%,0.0%,0.0%,0.02,20.9,3.39,14.659,0.8556,0.9111,0.9745,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-4.8000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+39.0000,-1.0473,-0.2746,+9.0000,+0.0000,+48.0000
148,1.00,1,True,0.0%,0.0%,0.0%,inf,3.6,0.22,0.000,0.6667,1.0000,0.8593,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0219,+0.1000,+0.0000,+0.0000
149,0.00,90,False,0.0%,0.0%,0.0%,0.02,23.9,3.01,12.268,0.9037,1.0000,0.9895,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+26.0000,+0.0224,-0.5383,+9.0000,+0.0000,+0.0000
150,-1.74,60,False,100.0%,100.0%,0.0%,0.23,27.0,1.94,11.066,0.9667,1.0000,0.9738,-1.7447,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+6.0000,+0.0148,-0.1575,+6.0000,+0.0000,+0.0000
151,1.00,1,True,0.0%,0.0%,0.0%,inf,43.1,0.29,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
153,1.00,1,True,0.0%,0.0%,0.0%,inf,15.5,0.18,0.000,0.6667,0.0000,0.9716,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,-0.0021,+0.1000,+0.0000,+0.0000
155,1.00,1,True,0.0%,0.0%,0.0%,inf,7.3,0.20,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
156,1.00,87,True,0.0%,0.0%,0.0%,0.01,18.8,2.44,9.599,0.9770,0.9885,0.9909,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+6.0000,-0.4196,-0.5467,+8.7000,+0.0000,+0.0000
157,0.00,1,False,0.0%,0.0%,0.0%,inf,10.8,0.31,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
158,1.00,7,True,0.0%,0.0%,0.0%,0.01,19.4,0.38,12.904,0.4762,1.0000,0.8000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+11.0000,+0.0017,+0.2411,+0.7000,+0.0000,+0.0000
159,0.00,1,False,0.0%,0.0%,0.0%,inf,19.1,0.25,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
160,1.00,1,True,0.0%,0.0%,0.0%,inf,25.7,0.24,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
161,1.00,3,True,0.0%,0.0%,0.0%,0.01,31.1,0.30,9.836,0.3333,1.0000,0.8401,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+6.0000,+0.0007,+0.0779,+0.3000,+0.0000,+0.0000
162,-0.00,84,True,0.0%,0.0%,0.0%,0.01,30.0,3.42,11.146,0.9722,1.0000,0.9929,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+7.0000,+0.0209,-0.5630,+8.4000,+0.0000,+10.0000
163,1.00,20,True,0.0%,0.0%,0.0%,0.01,11.6,0.52,10.524,0.9667,1.0000,0.9974,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0050,-0.1537,+2.0000,+0.0000,+0.0000
165,1.00,1,True,0.0%,0.0%,0.0%,inf,9.8,0.19,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
167,1.00,1,True,0.0%,0.0%,0.0%,inf,39.1,0.26,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
168,0.00,90,False,0.0%,0.0%,0.0%,0.02,15.3,2.29,10.721,0.6704,0.9778,0.8764,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+89.0000,+0.0217,+1.6132,+9.0000,+0.0000,+0.0000
172,0.00,90,False,0.0%,0.0%,0.0%,0.29,11.2,1.54,5.078,0.9852,1.0000,0.9758,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+4.0000,+0.0223,-0.2750,+9.0000,+0.0000,+0.0000
173,1.00,48,True,0.0%,0.0%,0.0%,0.01,24.5,1.75,9.252,0.8750,0.9583,0.9640,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+18.0000,+0.0119,-0.0236,+4.8000,+0.0000,+0.0000
174,-0.50,21,True,0.0%,0.0%,0.0%,0.01,26.5,1.05,15.465,0.7460,1.0000,0.8492,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.5000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+16.0000,+0.0051,+0.4949,+2.1000,+0.0000,+15.0000
175,0.00,90,False,0.0%,0.0%,0.0%,0.03,17.0,1.96,9.640,0.8519,0.9556,0.9299,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+40.0000,+0.0219,+0.5912,+9.0000,+0.0000,+0.0000
178,-3.70,88,True,0.0%,0.0%,0.0%,0.01,21.1,2.80,14.842,0.9848,1.0000,0.9888,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-4.7000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+4.0000,+0.0219,-0.5123,+8.8000,+0.0000,+47.0000
179,-4.00,90,False,0.0%,0.0%,0.0%,0.05,31.0,5.19,14.941,0.9222,0.9111,0.9827,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-4.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+21.0000,+0.0224,-0.4076,+9.0000,+0.0000,+40.0000
180,1.00,56,True,0.0%,0.0%,0.0%,0.01,15.7,1.44,14.334,0.9583,1.0000,0.9872,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+7.0000,+0.0140,-0.3077,+5.6000,+0.0000,+0.0000
181,-0.50,1,False,0.0%,0.0%,100.0%,inf,9.9,0.17,0.000,0.6667,0.0000,0.0000,+0.0000,-0.5000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+1.0000,-0.1153,+0.0000,+0.1000,+0.0000,+0.0000
183,-0.50,1,False,0.0%,0.0%,100.0%,inf,13.8,0.20,0.000,0.6667,0.0000,0.0000,+0.0000,-0.5000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0001,+0.2789,+0.1000,+0.0000,+0.0000
185,0.00,90,False,0.0%,0.0%,0.0%,0.02,22.4,2.80,13.278,0.9926,1.0000,0.9987,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0225,-0.7165,+9.0000,+0.0000,+0.0000
186,-1.20,22,True,0.0%,0.0%,0.0%,0.01,12.0,0.58,19.952,0.6667,1.0000,0.9611,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.2000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+22.0000,+0.0054,+0.0026,+2.2000,+0.0000,+22.0000
187,-1.03,16,False,100.0%,0.0%,0.0%,0.47,20.3,0.79,9.352,0.4583,1.0000,0.6460,-1.0280,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+26.0000,+0.0038,+1.0648,+1.6000,+0.0000,+0.0000
188,0.00,90,False,0.0%,0.0%,0.0%,0.29,14.0,1.68,5.108,0.9519,0.9333,0.9715,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+13.0000,-0.6795,-0.2076,+9.0000,+0.0000,+0.0000
189,1.00,1,True,0.0%,0.0%,0.0%,inf,7.9,0.18,0.283,0.6667,1.0000,0.9254,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,+0.0078,+0.1000,+0.0000,+0.0000
191,1.00,1,True,0.0%,0.0%,0.0%,inf,49.5,0.27,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
192,-0.30,87,True,0.0%,0.0%,0.0%,0.01,25.4,2.80,12.180,0.9732,1.0000,0.9969,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-1.3000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+7.0000,+0.0217,-0.6588,+8.7000,+0.0000,+13.0000
194,1.00,1,True,0.0%,0.0%,0.0%,inf,26.2,0.21,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
196,0.00,90,False,0.0%,0.0%,0.0%,0.05,26.7,3.63,4.347,0.9889,1.0000,0.9801,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0221,-0.3565,+9.0000,+0.0000,+0.0000
197,1.00,1,True,0.0%,0.0%,0.0%,inf,36.9,0.28,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
199,1.00,1,True,0.0%,0.0%,0.0%,inf,12.3,0.19,0.000,0.6667,1.0000,0.9890,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,-0.0059,+0.1000,+0.0000,+0.0000
200,-0.98,74,False,100.0%,0.0%,0.0%,0.17,33.7,3.35,2.915,0.9505,1.0000,0.9811,-0.9804,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+11.0000,+0.0181,-0.3076,+7.4000,+0.0000,+0.0000
201,-0.88,53,False,100.0%,0.0%,0.0%,0.14,33.1,2.29,4.288,0.9308,1.0000,0.9399,-0.8840,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+11.0000,+0.0130,+0.2460,+5.3000,+0.0000,+0.0000
202,-0.94,59,False,100.0%,0.0%,0.0%,0.18,43.5,3.29,3.540,0.9718,1.0000,0.9978,-0.9416,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+5.0000,+0.0147,-0.4588,+5.9000,+0.0000,+0.0000
203,1.00,1,True,0.0%,0.0%,0.0%,inf,16.1,0.26,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
206,0.00,90,False,0.0%,0.0%,0.0%,0.09,36.3,4.86,5.057,0.9926,1.0000,0.9873,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0224,-0.4956,+9.0000,+0.0000,+0.0000
207,-2.00,78,True,0.0%,0.0%,0.0%,0.01,26.7,2.91,14.235,0.9915,1.0000,0.9911,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-3.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0195,-0.4936,+7.8000,+0.0000,+30.0000
210,1.00,1,True,0.0%,0.0%,0.0%,inf,15.6,0.22,0.000,0.6667,0.0000,0.9871,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0002,-0.0054,+0.1000,+0.0000,+0.0000
212,0.60,86,True,0.0%,0.0%,0.0%,0.01,22.3,2.83,12.627,0.9380,0.9651,0.9916,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.4000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+16.0000,-0.2585,-0.5537,+8.6000,+0.0000,+4.0000
213,0.00,1,False,0.0%,0.0%,0.0%,inf,24.0,0.25,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
214,1.00,1,True,0.0%,0.0%,0.0%,inf,18.5,0.25,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
215,0.00,90,False,0.0%,0.0%,0.0%,0.09,30.1,4.06,7.138,0.9852,1.0000,0.9824,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+4.0000,+0.0224,-0.4009,+9.0000,+0.0000,+0.0000
220,1.00,1,True,0.0%,0.0%,0.0%,inf,35.8,0.22,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
222,1.00,1,True,0.0%,0.0%,0.0%,inf,20.3,0.25,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
223,0.00,90,False,0.0%,0.0%,0.0%,0.05,28.3,3.25,6.913,0.8741,0.9111,0.8948,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+34.0000,-1.1649,+1.2103,+9.0000,+0.0000,+0.0000
226,0.00,90,False,0.0%,0.0%,0.0%,0.08,33.9,3.87,8.279,0.9630,1.0000,0.9986,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+10.0000,+0.0225,-0.7152,+9.0000,+0.0000,+0.0000
227,0.00,90,False,0.0%,0.0%,0.0%,0.02,14.0,1.73,10.536,0.9926,1.0000,0.9964,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0225,-0.6712,+9.0000,+0.0000,+0.0000
228,1.00,17,True,0.0%,0.0%,0.0%,0.01,11.2,0.43,1.240,0.9216,0.9412,0.9687,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+4.0000,+0.0040,-0.0252,+1.7000,+0.0000,+0.0000
231,-0.50,1,False,0.0%,0.0%,100.0%,inf,29.7,0.18,0.000,0.6667,0.0000,0.0000,+0.0000,-0.5000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+1.0000,-0.1149,+0.0000,+0.1000,+0.0000,+0.0000
232,1.00,1,True,0.0%,0.0%,0.0%,inf,33.5,0.21,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
235,1.00,25,True,0.0%,0.0%,0.0%,0.01,26.9,1.17,2.129,0.9467,0.7600,0.9115,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+4.0000,+0.0056,+0.2687,+2.5000,+0.0000,+0.0000
241,-1.07,60,False,100.0%,0.0%,0.0%,0.26,32.9,2.50,11.698,0.8556,1.0000,0.9749,-1.0748,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+26.0000,+0.0148,-0.1713,+6.0000,+0.0000,+0.0000
242,0.00,90,False,0.0%,0.0%,0.0%,0.04,26.4,3.55,8.248,0.9556,1.0000,0.9952,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+12.0000,+0.0225,-0.6491,+9.0000,+0.0000,+0.0000
244,-0.50,1,False,0.0%,0.0%,100.0%,inf,9.8,0.18,0.000,0.6667,0.0000,0.0000,+0.0000,-0.5000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0001,-0.0005,+0.1000,+0.0000,+0.0000
246,0.00,1,False,0.0%,0.0%,0.0%,inf,5.1,0.27,0.560,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
248,0.00,90,False,0.0%,0.0%,0.0%,0.06,33.3,3.93,9.027,0.9926,1.0000,0.9979,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0225,-0.7007,+9.0000,+0.0000,+0.0000
253,1.00,1,True,0.0%,0.0%,0.0%,inf,12.3,0.23,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
255,0.20,30,True,0.0%,0.0%,0.0%,0.01,18.2,0.83,13.870,0.9889,1.0000,0.9960,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.8000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0075,-0.2215,+3.0000,+0.0000,+8.0000
257,1.00,85,True,0.0%,0.0%,0.0%,0.01,7.6,0.96,4.186,0.8706,1.0000,0.9561,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+33.0000,+0.0209,+0.1019,+8.5000,+0.0000,+0.0000
259,-0.61,65,False,100.0%,0.0%,0.0%,0.11,35.2,2.76,5.479,0.8410,1.0000,0.9860,-0.6051,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+31.0000,+0.0162,-0.3405,+6.5000,+0.0000,+0.0000
