map_id,total_reward,num_steps,goal_reached,collision_rate,at_fault_collision_rate,offroad_rate,final_goal_distance,avg_planning_time_ms,total_time_s,mean_speed_mps,score_comfort,score_l_align,score_l_center,r_collision,r_offroad,r_goal,r_jerk_legacy,r_velocity,r_comfort,r_l_align,r_l_center,r_timestep,r_reverse,r_speed_limit,raw_collision,raw_offroad,raw_goal,raw_jerk_legacy,raw_velocity,raw_comfort,raw_l_align,raw_l_center,raw_timestep,raw_reverse,raw_speed_limit
132,0.91,87,True,0.0%,0.0%,0.0%,0.01,0.7,5.66,6.000,1.0000,0.8966,0.8551,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0464,-0.0431,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-1.8544,+5.7495,+8.7000,+0.0000,+0.0000
134,0.00,1,False,0.0%,0.0%,0.0%,inf,1.0,5.17,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
136,0.00,1,False,0.0%,0.0%,0.0%,inf,1.1,4.64,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
140,-0.71,90,False,0.0%,0.0%,0.0%,0.13,1.1,7.30,4.869,0.9778,0.6778,0.8719,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.6000,-0.0790,-0.0292,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+6.0000,-3.1602,+3.8904,+9.0000,+0.0000,+0.0000
141,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.32,0.000,1.0000,1.0000,0.7287,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,-0.0036,+0.0000,+0.0000,+0.0000
142,-0.03,90,False,0.0%,0.0%,0.0%,0.25,0.8,6.10,3.023,1.0000,0.9778,0.9743,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0024,-0.0260,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0941,+3.4700,+9.0000,+0.0000,+0.0000
143,-0.25,90,False,0.0%,0.0%,0.0%,0.26,0.7,6.91,9.072,0.9926,0.8444,0.7405,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0240,-0.0294,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-0.9599,+3.9266,+9.0000,+0.0000,+0.0000
148,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.84,0.000,1.0000,1.0000,0.8579,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0006,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0747,+0.0000,+0.0000,+0.0000
149,-0.11,90,False,0.0%,0.0%,0.0%,0.06,0.9,6.19,11.087,0.9963,1.0000,0.8362,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.1000,+0.0006,-0.0074,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0224,+0.9919,+9.0000,+0.0000,+0.0000
150,-0.87,90,False,0.0%,0.0%,0.0%,0.12,0.6,5.34,9.736,0.9704,1.0000,0.5822,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.8000,+0.0005,-0.0666,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+8.0000,+0.0216,+8.8862,+9.0000,+0.0000,+0.0000
151,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,5.09,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
153,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,4.88,0.000,1.0000,1.0000,0.9678,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0004,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0518,+0.0000,+0.0000,+0.0000
155,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.34,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
156,-0.27,90,False,0.0%,0.0%,0.0%,0.04,0.7,5.63,8.447,0.9926,0.8000,0.6331,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0513,-0.0189,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.0520,+2.5229,+9.0000,+0.0000,+0.0000
157,0.00,1,False,0.0%,0.0%,0.0%,inf,1.0,5.15,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
158,0.90,7,True,0.0%,0.0%,0.0%,0.01,0.6,4.75,12.022,0.9524,1.0000,0.6714,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,+0.0000,-0.0005,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,+0.0017,+0.0607,+0.7000,+0.0000,+0.0000
159,0.00,1,False,0.0%,0.0%,0.0%,inf,1.2,5.36,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
160,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,4.95,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
161,0.80,3,True,0.0%,0.0%,0.0%,0.01,1.0,4.97,9.527,0.7778,1.0000,0.6942,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0007,+0.0114,+0.3000,+0.0000,+0.0000
162,-0.33,90,False,0.0%,0.0%,0.0%,0.13,0.8,6.84,7.727,0.9889,0.9778,0.9652,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,+0.0004,-0.0348,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0175,+4.6408,+9.0000,+0.0000,+0.0000
163,0.79,31,True,0.0%,0.0%,0.0%,0.01,0.9,5.33,6.701,0.9785,1.0000,0.9190,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0002,-0.0065,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0076,+0.8647,+3.1000,+0.0000,+0.0000
165,1.00,1,True,0.0%,0.0%,0.0%,inf,0.8,5.59,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
167,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.06,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
168,-2.55,90,False,0.0%,0.0%,0.0%,0.02,0.7,6.42,10.760,0.9074,0.8778,0.7322,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.5000,+0.0005,-0.0473,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+25.0000,+0.0205,+6.3028,+9.0000,+0.0000,+0.0000
172,-3.04,61,False,0.0%,0.0%,100.0%,0.24,0.5,5.62,5.979,1.0000,0.7377,0.6019,+0.0000,-3.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0220,-0.0227,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.8819,+3.0204,+6.1000,+0.0000,+0.0000
173,0.88,53,True,0.0%,0.0%,0.0%,0.01,0.7,5.70,8.302,0.9937,0.8679,0.9132,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,-0.0102,-0.0146,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.4073,+1.9529,+5.3000,+0.0000,+0.0000
174,0.78,32,True,0.0%,0.0%,0.0%,0.01,0.8,6.08,10.204,0.9792,1.0000,0.7077,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0002,-0.0204,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0077,+2.7176,+3.2000,+0.0000,+0.0000
175,-3.32,25,False,0.0%,0.0%,100.0%,0.37,0.6,4.88,6.423,0.9600,0.0000,0.5297,+0.0000,-3.0000,+0.0000,+0.0000,+0.0000,-0.3000,+0.0001,-0.0171,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0038,+2.2821,+2.5000,+0.0000,+0.0000
178,-3.26,59,False,0.0%,0.0%,100.0%,0.40,0.6,5.65,9.152,0.9887,0.9492,0.6401,+0.0000,-3.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0250,-0.0339,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+2.0000,-1.0018,+4.5147,+5.9000,+0.0000,+0.0000
179,-0.34,90,False,0.0%,0.0%,0.0%,0.17,0.9,9.36,12.246,0.9926,0.8000,0.7381,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0747,-0.0621,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.9868,+8.2860,+9.0000,+0.0000,+0.0000
180,0.87,63,True,0.0%,0.0%,0.0%,0.01,0.6,6.89,12.734,0.9947,0.9048,0.7472,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.1000,-0.0243,-0.0020,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+1.0000,-0.9704,+0.2695,+6.3000,+0.0000,+0.0000
181,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.12,0.000,1.0000,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0018,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.2459,+0.0000,+0.0000,+0.0000
183,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.51,0.000,1.0000,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0017,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.2298,+0.0000,+0.0000,+0.0000
185,-0.85,90,False,0.0%,0.0%,0.0%,0.10,0.7,5.64,11.664,0.9704,1.0000,0.7564,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.8000,+0.0006,-0.0545,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+8.0000,+0.0221,+7.2699,+9.0000,+0.0000,+0.0000
186,-0.71,28,True,0.0%,0.0%,0.0%,0.02,0.6,6.73,15.371,0.9643,1.0000,0.9251,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.3000,+0.0002,-0.0122,+0.0000,+0.0000,-1.4000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0069,+1.6220,+2.8000,+0.0000,+14.0000
187,-4.37,24,False,100.0%,100.0%,0.0%,0.38,0.7,5.73,13.698,1.0000,1.0000,0.8350,-4.3698,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0001,-0.0038,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0059,+0.5047,+2.4000,+0.0000,+0.0000
188,-0.57,90,False,0.0%,0.0%,0.0%,0.06,0.6,6.30,6.437,0.9815,0.8667,0.8497,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.5000,-0.0679,-0.0070,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+5.0000,-2.7151,+0.9295,+9.0000,+0.0000,+0.0000
189,1.00,1,True,0.0%,0.0%,0.0%,inf,2.4,5.73,0.283,1.0000,1.0000,0.9256,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0002,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0293,+0.1000,+0.0000,+0.0000
191,1.00,1,True,0.0%,0.0%,0.0%,inf,1.1,5.17,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
192,-0.02,90,False,0.0%,0.0%,0.0%,0.13,0.6,6.49,9.121,1.0000,0.9111,0.7194,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0005,-0.0210,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0213,+2.7973,+9.0000,+0.0000,+0.0000
194,1.00,1,True,0.0%,0.0%,0.0%,inf,0.8,4.68,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
196,-0.32,90,False,0.0%,0.0%,0.0%,0.26,0.6,6.20,0.095,0.9926,1.0000,0.8674,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,+0.0006,-0.0491,+0.0000,-0.0675,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0225,+6.5407,+9.0000,+9.0000,+0.0000
197,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,5.37,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
199,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.03,0.000,1.0000,1.0000,0.9889,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0003,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0427,+0.0000,+0.0000,+0.0000
200,-0.24,90,False,0.0%,0.0%,0.0%,0.27,0.6,6.23,0.294,0.9926,1.0000,0.9433,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,+0.0006,-0.0384,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0225,+5.1194,+9.0000,+0.0000,+0.0000
201,-3.56,24,False,100.0%,100.0%,0.0%,0.21,0.6,5.01,3.476,0.9722,1.0000,0.7975,-3.3476,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,+0.0001,-0.0157,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,+0.0060,+2.0921,+2.4000,+0.0000,+0.0000
202,-0.03,90,False,0.0%,0.0%,0.0%,0.24,0.7,6.00,0.885,1.0000,1.0000,0.9735,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0006,-0.0341,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0224,+4.5495,+9.0000,+0.0000,+0.0000
203,1.00,1,True,0.0%,0.0%,0.0%,inf,0.8,4.79,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
206,-0.03,90,False,0.0%,0.0%,0.0%,0.31,1.0,6.78,0.370,1.0000,1.0000,0.9652,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0006,-0.0353,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0222,+4.7073,+9.0000,+0.0000,+0.0000
207,-0.10,90,False,0.0%,0.0%,0.0%,0.09,0.7,6.68,10.356,1.0000,0.9000,0.8763,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0574,-0.0436,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-2.2955,+5.8097,+9.0000,+0.0000,+0.0000
210,1.00,1,True,0.0%,0.0%,0.0%,inf,0.8,4.80,0.000,1.0000,1.0000,0.9846,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0003,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0418,+0.0000,+0.0000,+0.0000
212,-0.73,90,False,0.0%,0.0%,0.0%,0.04,0.7,5.94,11.261,0.9741,0.9556,0.8230,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.7000,-0.0122,-0.0161,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+7.0000,-0.4899,+2.1468,+9.0000,+0.0000,+0.0000
213,0.00,1,False,0.0%,0.0%,0.0%,inf,1.0,5.33,0.000,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
214,1.00,1,True,0.0%,0.0%,0.0%,inf,0.9,4.95,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
215,-0.01,90,False,0.0%,0.0%,0.0%,0.35,0.7,6.56,1.419,1.0000,1.0000,0.8298,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0006,-0.0060,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0223,+0.8022,+9.0000,+0.0000,+0.0000
220,1.00,1,True,0.0%,0.0%,0.0%,inf,0.8,5.51,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
222,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.00,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
223,-0.31,90,False,0.0%,0.0%,0.0%,0.30,0.7,6.59,2.376,0.9926,0.3889,0.6982,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0721,-0.0409,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.8837,+5.4593,+9.0000,+0.0000,+0.0000
226,-0.39,90,False,0.0%,0.0%,0.0%,0.26,0.6,6.71,4.426,0.9926,0.6444,0.8649,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.1606,-0.0338,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-6.4233,+4.5060,+9.0000,+0.0000,+0.0000
227,-0.28,90,False,0.0%,0.0%,0.0%,0.19,0.6,5.81,6.916,0.9926,0.8444,0.9057,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0465,-0.0357,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-1.8581,+4.7664,+9.0000,+0.0000,+0.0000
228,0.79,29,True,0.0%,0.0%,0.0%,0.01,0.7,6.17,0.726,0.9770,1.0000,0.9902,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0002,-0.0097,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0071,+1.2991,+2.9000,+0.0000,+0.0000
231,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.53,0.000,1.0000,1.0000,0.8329,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0001,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.0096,+0.0000,+0.0000,+0.0000
232,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.41,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
235,0.78,41,True,0.0%,0.0%,0.0%,0.01,0.7,5.72,1.340,0.9837,0.7805,0.8928,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0002,-0.0164,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0094,+2.1852,+4.1000,+0.0000,+0.0000
241,-0.34,90,False,0.0%,0.0%,0.0%,0.05,0.6,5.92,12.375,0.9889,0.9889,0.9054,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.3000,+0.0006,-0.0417,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+3.0000,+0.0222,+5.5648,+9.0000,+0.0000,+0.0000
242,-0.26,90,False,0.0%,0.0%,0.0%,0.23,0.7,6.90,3.956,0.9926,0.7444,0.7315,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.0515,-0.0068,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-2.0594,+0.9078,+9.0000,+0.0000,+0.0000
244,1.00,1,True,0.0%,0.0%,0.0%,inf,1.2,5.00,0.000,1.0000,1.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.0017,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,+0.0002,+0.2226,+0.0000,+0.0000,+0.0000
246,0.00,1,False,0.0%,0.0%,0.0%,inf,0.8,5.30,0.560,1.0000,0.0000,1.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000
248,-0.38,90,False,0.0%,0.0%,0.0%,0.25,0.6,6.01,4.825,0.9926,0.6556,0.7348,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,-0.2000,-0.1402,-0.0442,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+2.0000,-5.6098,+5.8965,+9.0000,+0.0000,+0.0000
253,1.00,1,True,0.0%,0.0%,0.0%,inf,1.0,5.49,0.000,1.0000,0.0000,0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.0025,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+0.0000,-0.1003,+0.0000,+0.0000,+0.0000,+0.0000
255,0.69,40,True,0.0%,0.0%,0.0%,0.01,0.6,5.21,10.284,0.9750,1.0000,0.9414,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.3000,+0.0002,-0.0098,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0100,+1.3064,+4.0000,+0.0000,+0.0000
257,0.67,47,True,0.0%,0.0%,0.0%,0.01,0.6,5.34,7.608,0.9787,1.0000,0.8487,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.3000,+0.0003,-0.0254,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+3.0000,+0.0116,+3.3885,+4.7000,+0.0000,+0.0000
259,0.73,78,True,0.0%,0.0%,0.0%,0.01,0.6,5.45,7.206,0.9915,0.9872,0.4586,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,-0.2000,+0.0005,-0.0690,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+1.0000,+0.0000,+0.0000,+2.0000,+0.0187,+9.2054,+7.8000,+0.0000,+0.0000
